SWR1-RP,https://liveradio.swr.de/sw282p3/swr1rp/play.mp3
SWR2,https://liveradio.swr.de/sw282p3/swr2/play.mp3
SWR3,https://liveradio.swr.de/sw282p3/swr3/play.mp3
HR2,https://dispatcher.rndfnk.com/hr/hr2/live/mp3/high
HR3,https://dispatcher.rndfnk.com/hr/hr3/live/mp3/high
NDR2,http://icecast.ndr.de/ndr/ndr2/hamburg/mp3/128/stream.mp3
Rockland,https://stream.rockland-digital.de/rockland/mp3-128/stream.mp3
